province;red;green;blue;x;x
7868;100;50;148;Mokrishvitsa;x
7869;100;50;223;Korvala;x
7870;100;150;23;Chudovo;x
7871;100;150;98;Butkovo;x
7872;100;150;173;Luga;x
7873;100;150;248;Soltsy;x
7874;100;150;48;Kursko;x
7875;100;150;123;Demyansk;x
7876;100;150;198;Dereva;x
7877;100;150;73;Babayevo;x
7878;100;150;148;Ostashkov;x
7879;100;150;223;Valday;x
7880;150;50;23;Zhizhets;x
7881;150;50;98;Verzhavsk;x
7882;150;50;173;Pochep;x
7883;150;50;248;UNUSED;###
7884;150;50;48;UNUSED;###
7885;150;50;123;UNUSED;###
7886;150;50;198;UNUSED;###
7887;150;50;73;UNUSED;###
7888;150;50;148;UNUSED;###
7889;150;50;223;Andorra;x
7890;150;100;23;Frejus;x
7891;150;100;98;Draguignanii;x
7892;150;100;173;Bercelonette;x
7893;150;100;248;AixenProvence;x
7894;150;100;48;Arles;x
7895;150;100;123;Briancon;x
7896;150;100;198;Gap;x
7897;150;100;73;Montelimar;x
7898;150;100;148;UzesAles;x
7899;150;100;223;Vivaraisii;x
7900;150;150;23;Beziers;x
7901;150;150;98;Castres;x
7902;150;150;173;UNUSED;###
7903;150;150;248;Tudela;x
7904;150;150;48;Albi;x
7905;150;150;123;Millhau;x
7906;150;150;198;Gevaudan;x
7907;150;150;73;Montauban;x
7908;150;150;148;Annonay;x
7909;150;150;223;StEtienne;x
7910;150;200;23;Vienne;x
7911;150;200;98;Beaujolais;x
7912;150;200;173;UNUSED;###
7913;150;200;248;Chablais;x
7914;150;200;48;Thiers;x
7915;150;200;123;StFlour;x
7916;150;200;198;Riom;x
7917;150;200;73;Montlucon;x
7918;150;200;148;Ventadour;x
7919;150;200;223;Comminges;x
7920;200;50;23;Sanguesa;x
7921;200;50;98;Bigorre;x
7922;200;50;173;Lectoure;x
7923;200;50;248;LowerNavarre;x
7924;200;50;48;Dax;x
7925;200;50;123;Buch;x
7926;200;50;198;MontdeMarsan;x
7927;200;50;73;Bazas;x
7928;200;50;148;Libourne;x
7929;200;50;223;Laguardia;x
7930;200;150;23;Bergerac;x
7931;200;150;98;Turenne;x
7932;5;5;200;Saintonge;x
7933;200;150;248;Niort;x
7934;200;150;48;Chatellerault;x
7935;200;150;123;Chinon;x
7936;200;150;198;Loches;x
7937;200;150;73;Chateauroux;x
7938;200;150;148;Chalon;x
7939;200;150;223;Cuiseaux;x
7940;50;50;22;StClaude;x
7941;50;50;97;UNUSED;###
7942;50;50;172;Montbeliard;x
7943;150;1;1;UNUSED;###
7944;50;50;47;Haguenau;x
7945;50;50;122;Sarrebourg;x
7946;50;50;197;Epinal;x
7947;50;50;72;Toul;x
7948;50;50;147;Thionville;x
7949;50;50;222;Sarreguemines;x
7950;50;100;22;Langres;x
7951;50;100;97;Semur;x
7952;50;100;172;Chatillon;x
7953;50;100;247;StDizier;x
7954;50;100;47;Alkmaar;x
7955;50;100;122;Sens;x
7956;50;100;197;Meaux;x
7957;50;100;72;Etampes;x
7958;50;100;147;Montargis;x
7959;50;100;222;Sancerre;x
7960;50;150;22;Hurepoix;x
7961;50;150;97;Soissons;x
7962;50;150;172;Mantois;x
7963;50;150;247;Beauvais;x
7964;50;150;47;Ardennes;x
7965;50;150;122;Ponthieu;x
7966;50;150;197;Vermandois;x
7967;50;150;72;Eu;x
7968;50;150;147;Guise;x
7969;50;150;222;Boulogne;x
7970;50;200;22;Vexin;x
7971;50;200;97;Dieppe;x
7972;50;200;172;Harfleur;x
7973;50;200;247;StOmer;x
7974;50;200;47;Bethune;x
7975;50;200;122;Dordrecht;x
7976;50;200;197;Valenciennes;x
7977;50;200;72;Maubeuge;x
7978;50;200;147;UNUSED;###
7979;50;200;222;Vendome;x
7980;100;50;22;Perche;x
7981;100;50;97;Dreux;x
7982;100;50;172;Lisieux;x
7983;100;50;247;Falaise;x
7984;100;50;47;Bessin;x
7985;100;50;122;Mortain;x
7986;100;50;197;Coutance;x
7987;100;50;72;Avranchin;x
7988;100;50;147;SableLaFleche;x
7989;100;50;222;Laval;x
7990;100;150;22;Cholet;x
7991;100;150;97;Saumur;x
7992;100;150;172;Retz;x
7993;100;150;247;AncenisChateaubriant;x
7994;100;150;47;FougeresVitre;x
7995;100;150;122;StMalo;x
7996;100;150;197;Ploermel;x
7997;100;150;72;Rohan;x
7998;100;150;147;Poher;x
7999;100;150;222;Treger;x
8000;150;50;22;Deloy Chet;x
8001;150;50;97;Ggaal Doh;x
8002;150;50;172;Neviarcaurluq;x
8003;150;50;247;Kingigin;x
8004;150;50;47;Napaaqtugmiut;x
8005;150;50;122;Nautaagmiut;x
8006;150;50;197;Kochuk;x
8007;150;50;72;Hohudodetlaatl Denh;x
8008;150;50;147;Menhti;x
8009;150;50;222;Taatsaltey;x
8010;150;100;22;Jalkiitsik;x
8011;150;100;97;Anaqtuuvak;x
8012;150;100;172;Kugmiut;x
8013;150;100;247;Guerande;x
8014;150;100;47;Couvin;x
8015;150;100;122;Ypres;x
8016;150;100;197;Guipuzcoa;x
8017;150;100;72;OssAndRavenstein;x
8018;150;100;147;Aalst;x
8019;150;100;222;Leuven;x
8020;150;150;22;TournaiKortrijik;x
8021;150;150;97;Hulst;x
8022;150;150;172;Dinant;x
8023;150;150;247;Bouillon;x
8024;150;150;47;Bastogne;x
8025;150;150;122;Stavelot;x
8026;150;150;197;Alava;x
8027;150;150;72;StVithVielsalm;x
8028;150;150;147;Autun;x
8029;150;150;222;Pontarlier;x
8030;150;200;22;Luxeuil;x
8031;150;200;97;Tarentaise;x
8032;150;200;172;Zutphen;x
8033;150;200;247;Laredo;x
8034;150;200;47;Campoo;x
8035;150;200;122;Llanes;x
8036;150;200;197;Arevalo;x
8037;150;200;72;Aviles;x
8038;150;200;147;Eonavia;x
8039;150;200;222;Tineo;x
8040;200;50;22;Mondenedo;x
8041;200;50;97;Betanzos;x
8042;200;50;172;SantiagoDC;x
8043;200;50;247;Ponferrada;x
8044;200;50;47;Benavente;x
8045;200;50;122;Sahagun;x
8046;200;50;197;UNUSED;###
8047;200;50;72;Almazan;x
8048;200;50;147;Miranda;x
8049;200;50;222;Aranda;x
8050;200;150;22;Ciudad Rodrigo;x
8051;200;150;97;Cuellar;x
8052;200;150;172;Guadalajara;x
8053;200;150;247;Molina;x
8054;200;150;47;Talavera;x
8055;200;150;122;Aranjuez;x
8056;200;150;197;Moya;x
8057;200;150;72;VallaNeuva;x
8058;200;150;147;Belalcazar;x
8059;200;150;222;Alcazar;x
8060;50;50;21;Trujillo;x
8061;50;50;96;Alcantara;x
8062;50;50;171;LlerenaZafra;x
8063;1;1;246;Olivenza;x
8064;50;50;46;Alcaraz;x
8065;50;50;121;Villena;x
8066;50;50;196;Caravaca;x
8067;50;50;71;Cartagena;x
8068;50;50;146;Lorca;x
8069;50;50;221;Siles;x
8070;50;100;21;BaezaUbeda;x
8071;50;100;96;Andujar;x
8072;50;100;171;Lucena;x
8073;50;100;246;LosPedroches;x
8074;50;100;46;PalmaDelRio;x
8075;50;100;121;Carmona;x
8076;50;100;196;Ecija;x
8077;50;100;71;Aracena;x
8078;50;100;146;MedinaSidonia;x
8079;50;100;221;Zahara;x
8080;50;150;21;Marbella;x
8081;50;150;96;Antequera;x
8082;50;150;171;Alhama;x
8083;50;150;246;Loja;x
8084;50;150;46;Guadix;x
8085;50;150;121;Baza;x
8086;50;150;196;Vera;x
8087;50;150;71;Huescar;x
8088;50;150;146;Denia;x
8089;50;150;221;Maestrazgo;x
8090;50;200;21;Viana;x
8091;50;200;96;Valenca;x
8092;50;200;171;Chaves;x
8093;50;200;246;Miranda;x
8094;50;200;46;VilaReal;x
8095;50;200;121;Moncorvo;x
8096;50;200;196;Covilha;x
8097;50;200;71;Poenca;x
8098;50;200;146;Leiria;x
8099;50;200;221;Guarda;x
8100;100;50;21;MarvaoCrato;x
8101;100;50;96;Elvas;x
8102;100;50;171;Estremoz;x
8103;100;50;246;Abrantes;x
8104;100;50;46;MouraSerpa;x
8105;100;50;121;SantiagoDoCacem;x
8106;100;50;196;CastroVerde;x
8107;100;50;71;Faro;x
8108;100;50;146;Jaca;x
8109;100;50;221;Borja;x
8110;100;150;21;Ainsa;x
8111;100;150;96;Barbastro;x
8112;100;150;171;Rotterdam;x
8113;100;150;246;Osona;x
8114;100;150;46;Empuries;x
8115;100;150;121;Tortosa;x
8116;100;150;196;Alcaniz;x
8117;100;150;71;Albarracin;x
8118;100;150;146;Groningen;x
8119;100;150;221;NewFrisianProvince;x
8120;150;50;21;Twente;x
8121;150;50;96;Almaden;x
8122;150;50;171;NorthDevon;x
8123;150;50;246;Surrey;x
8124;150;50;46;Berkshire;x
8125;150;50;121;Buckinghamshire;x
8126;150;50;196;Northamptonshire;x
8127;150;50;71;Bedfordshire;x
8128;150;50;146;Warwickshire;x
8129;150;50;221;Herefordshire;x
8130;150;100;21;Staffordshire;x
8131;150;100;96;Nottinghamshire;x
8132;150;100;171;UNUSED;###
8133;150;100;246;WestYorkshire;x
8134;150;100;46;NorthYorkshire;x
8135;150;100;121;Westmoreland;x
8136;150;100;196;Tynedale;x
8137;150;100;71;Berwick;x
8138;150;100;146;Anglesey;x
8139;150;100;221;Flintshire;x
8140;150;150;21;Denbighshire;x
8141;150;150;96;Merionethshire;x
8142;150;150;171;Radnorshire;x
8143;150;150;246;Carmarthenshire;x
8144;150;150;46;Monmouthshire;x
8145;150;150;121;Tweeddale;x
8146;150;150;196;Berwickshire;x
8147;150;150;71;Lennox;x
8148;150;150;146;Stirling;x
8149;150;150;221;Strathearn;x
8150;150;200;21;Fifeshire;x
8151;150;200;96;Kincardineshire;x
8152;150;200;171;Banffshire;x
8153;150;200;246;Sutherland;x
8154;150;200;46;Lorn;x
8155;150;200;121;Lochaber;x
8156;150;200;196;Fermanagh;x
8157;150;200;71;Monaghan;x
8158;150;200;146;Iveagh;x
8159;150;200;221;Coleraine;x
8160;200;50;21;Breffny;x
8161;200;50;96;Connemara;x
8162;200;50;171;Roscommon;x
8163;200;50;246;Meath;x
8164;200;50;46;Waterford;x
8165;200;50;121;Kilkenny;x
8166;200;50;196;Youghal;x
8167;200;50;71;Limerick;x
8168;200;50;146;Kerry;x
8169;200;50;221;Carbery;x
8170;200;150;21;Wiltshire;x
8171;200;150;96;Güssing;x
8172;200;150;171;Vas;x
8173;200;150;246;REMOVED;x
8174;200;150;46;Nyitra;x
8175;200;150;121;Komárom;x
8176;200;150;196;Auschwitz;x
8177;200;150;71;REMOVED;x
8178;200;150;146;Zsolna;x
8179;200;150;221;REMOVED;x
8180;50;50;20;Neamt;x
8181;50;50;95;REMOVED;x
8182;50;50;170;Zolyom;x
8183;1;1;245;Nograd;x
8184;50;50;45;Estergom;x
8185;50;50;120;Gyor;x
8186;50;50;195;Veszprem;x
8187;50;50;70;Daruvar;x
8188;50;50;145;Sombor;x
8189;50;50;220;REMOVED;x
8190;50;100;20;Baranya;x
8191;50;100;95;Tolna;x
8192;50;100;170;Solt;x
8193;50;100;245;Jaszag;x
8194;50;100;45;Borsod;x
8195;50;100;120;Gemer;x
8196;50;100;195;Abuaj;x
8197;50;100;70;Saros;x
8198;50;100;145;Bereg;x
8199;50;100;220;REMOVED;x
8200;50;150;20;Nagykunsag;x
8201;50;150;95;Csongrad;x
8202;50;150;170;REMOVED;x
8203;50;150;245;Arad;x
8204;50;150;45;Sighet;x
8205;50;150;120;Szolnok;x
8206;50;150;195;Szilagy;x
8207;50;150;70;Kolozs;x
8208;50;150;145;Szeben;x
8209;50;150;220;Torda;x
8210;50;200;20;Fogaras;x
8211;50;200;95;Harom;x
8212;50;200;170;Csik;x
8213;50;200;245;Kukullo;x
8214;50;200;45;REMOVED;x
8215;50;200;120;Reghin;x
8216;50;200;195;Pettau;x
8217;50;200;70;Mottling;x
8218;50;200;145;Debrecen;x
8219;50;200;220;Vaslui;x
8220;25;50;20;Lapusna;x
8221;100;50;95;Teschen;x
8222;100;50;170;NowyTarg;x
8223;100;50;245;Mielec;x
8224;100;50;45;Jedrzejow;x
8225;100;50;120;Piotrkow;x
8226;100;50;195;Kozmin;x
8227;100;50;70;Koscian;x
8228;100;50;145;Miedzyrzecz;x
8229;100;50;220;Walcz;x
8230;100;150;20;Gostynin;x
8231;100;150;95;Czersk;x
8232;100;150;170;Liw;x
8233;100;150;245;Ciechanow;x
8234;100;150;45;Lukow;x
8235;100;150;120;UNUSED;###
8236;100;150;195;Unicov;x
8237;100;150;70;Znojmo;x
8238;100;150;145;Jilhava;x
8239;100;150;220;Hotzenplotz;x
8240;150;50;20;Bytom;x
8241;150;50;95;Klucksborg;x
8242;150;50;170;UNUSED;x
8243;150;50;245;Olesnica;x
8244;150;50;45;Brzeg;x
8245;150;50;120;Scinawa;x
8246;150;50;195;Krosno;x
8247;150;50;70;Zagan;x
8248;150;50;145;Jawor;x
8249;150;50;220;Swidnica;x
8250;150;100;20;UNUSED;x
8251;150;100;95;Nysa;x
8252;150;100;170;Glatz;x
8253;150;100;245;Podebrady;x
8254;150;100;45;Boleslav;x
8255;150;100;120;Zatec;x
8256;150;100;195;Slany;x
8257;150;100;70;Podbro;x
8258;150;100;145;Domazlice;x
8259;150;100;220;Prachen;x
8260;150;150;20;Caslav;x
8261;150;150;95;UNUSED;###
8262;150;150;170;Luban;x
8263;150;150;245;Brody;x
8264;150;150;45;Calau;x
8265;150;150;120;Guben;x
8266;150;150;195;Lubusz;x
8267;150;150;70;Spandau;###
8268;150;150;145;Senfteburg;###
8269;150;150;220;Zossen;###
8270;150;200;20;Cölln;###
8271;150;200;95;Jerichow;###
8272;150;200;170;Mansfeld;###
8273;150;200;245;Duben;###
8274;150;200;45;Torgau;###
8275;150;200;120;Wurzen;###
8276;150;200;195;Meissen;###
8277;150;200;70;Dohna;###
8278;150;200;145;Chemnitz;###
8279;150;200;220;Schonburg;###
8280;200;50;20;Altenburg;###
8281;200;50;95;Reuss;###
8282;200;50;170;Weissensee;###
8283;200;50;245;Sondershausen;###
8284;200;50;45;Mulhausen;###
8285;200;50;120;Eisenach;###
8286;200;50;195;Schwarzburg;###
8287;200;50;70;Henneburg;###
8288;200;50;145;Grubenhagen;###
8289;200;50;220;Halberstadt;###
8290;200;150;20;Homburg;###
8291;200;150;95;Hildesheim;###
8292;200;150;170;Neustadt;###
8293;200;150;245;Walsrode;###
8294;200;150;45;Uelzen;###
8295;200;150;120;Dannenberg;###
8296;200;150;195;Bremervorde;###
8297;200;150;70;Hadeln;###
8298;200;150;145;Wursten;###
8299;200;150;220;Jever;###
8300;50;50;255;Lake Toba;x
8301;55;55;255;Lake Chelan;x
8302;60;60;255;Lands End;x
8303;65;65;255;UNUSED;###
8304;70;70;255;UNUSED;###
8305;75;75;255;UNUSED;###
8306;80;80;255;UNUSED;###
8307;85;85;255;UNUSED;###
8308;90;90;255;UNUSED;###
8309;95;95;255;UNUSED;###
8310;99;99;255;UNUSED;###
8311;50;50;254;UNUSED;###
8312;55;55;254;UNUSED;###
8313;60;60;254;UNUSED;###
8314;65;65;254;UNUSED;###
8315;70;70;254;UNUSED;###
8316;75;75;254;UNUSED;###
8317;80;80;254;UNUSED;###
8318;85;85;254;UNUSED;###
8319;90;90;254;UNUSED;###
8320;95;95;254;UNUSED;###
8321;99;99;254;UNUSED;###
8322;50;50;253;UNUSED;###
8323;55;55;253;UNUSED;###
8324;60;60;253;UNUSED;###
8325;65;65;253;UNUSED;###
8326;70;70;253;UNUSED;###
8327;75;75;253;UNUSED;###
8328;80;80;253;UNUSED;###
8329;85;85;253;UNUSED;###
8330;90;90;253;UNUSED;###
8331;95;95;253;UNUSED;###
8332;99;99;253;UNUSED;###
8333;50;50;252;UNUSED;###
8334;55;55;252;UNUSED;###
8335;60;60;252;UNUSED;###
8336;65;65;252;UNUSED;###
8337;70;70;252;UNUSED;###
8338;75;75;252;UNUSED;###
8339;80;80;252;UNUSED;###
8340;85;85;252;UNUSED;###
8341;90;90;252;UNUSED;###
8342;95;95;252;UNUSED;###
8343;99;99;252;UNUSED;###
8344;50;50;251;UNUSED;###
8345;55;55;251;UNUSED;###
8346;60;60;251;UNUSED;###
8347;65;65;251;UNUSED;###
8348;70;70;251;UNUSED;###
8349;75;75;251;UNUSED;###
8350;80;80;251;UNUSED;###
8351;85;85;251;UNUSED;###
8352;90;90;251;UNUSED;###
8353;95;95;251;UNUSED;###
8354;99;99;251;UNUSED;###
8355;5;5;255;UNUSED;###
8356;10;10;255;UNUSED;###
8357;15;15;255;UNUSED;###
8358;20;20;255;UNUSED;###
8359;25;25;255;UNUSED;###
8360;30;30;255;UNUSED;###
8361;35;35;255;UNUSED;###
8362;40;40;255;UNUSED;###
8363;45;45;255;UNUSED;###
8364;5;5;254;UNUSED;###
8365;10;10;254;UNUSED;###
8366;15;15;254;UNUSED;###
8367;20;20;254;UNUSED;###
8368;25;25;254;UNUSED;###
8369;30;30;254;UNUSED;###
8370;35;35;254;UNUSED;###
8371;40;40;254;UNUSED;###
8372;45;45;254;UNUSED;###
8373;5;5;253;UNUSED;###
8374;10;10;253;UNUSED;###
8375;15;15;253;UNUSED;###
8376;20;20;253;UNUSED;###
8377;25;25;253;UNUSED;###
8378;30;30;253;UNUSED;###
8379;35;35;253;UNUSED;###
8380;40;40;253;UNUSED;###
8381;45;45;253;UNUSED;###
8382;5;5;252;UNUSED;###
8383;10;10;252;UNUSED;###
8384;15;15;252;UNUSED;###
8385;20;20;252;UNUSED;###
8386;25;25;252;UNUSED;###
8387;30;30;252;UNUSED;###
8388;35;35;252;UNUSED;###
8389;40;40;252;UNUSED;###
8390;45;45;252;UNUSED;###
8391;5;5;251;UNUSED;###
8392;10;10;251;UNUSED;###
8393;15;15;251;UNUSED;###
8394;20;20;251;UNUSED;###
8395;25;25;251;UNUSED;###
8396;30;30;251;UNUSED;###
8397;35;35;251;UNUSED;###
8398;40;40;251;UNUSED;###
8399;45;45;251;UNUSED;###
8400;194;138;208;Stellingwerven;###
8401;76;57;113;Leer;###
8402;116;35;107;Bentheim;###
8403;35;205;1;Lingen;###
8404;130;74;203;Cloppenburg;###
8405;183;24;34;Diepholz;###
8406;252;148;129;Tecklenburg;###
8407;41;229;212;Coesfeld;###
8408;2;25;107;Soest;###
8409;190;195;177;Duisberg;###
8410;242;164;216;Moers;###
8411;161;220;195;Prum;###
8412;166;122;229;Bonn;###
8413;37;134;245;Solingen;###
8414;160;30;230;Sayn;###
8415;183;18;45;Sponheim;###
8416;90;30;95;Veldenz;###
8417;255;90;90;Wittlich;###
8418;154;70;209;Bitburg;###
8419;57;228;68;Diekirch;###
8420;180;218;42;Montmedy;###
8421;100;30;117;Longwy;###
8422;32;123;187;Bourmont;###
8423;230;20;198;St Die;###
8424;255;125;125;Bussendorf;###
8425;182;175;250;Waldeck;###
8426;165;180;171;Melsungen;###
8427;114;142;172;Ziegenhein;###
8428;21;207;69;Wetzlar;###
8429;150;198;128;Hanau;###
8430;50;50;19;Katzenelnbogen;###
8431;50;50;94;Kaiserslautern;###
8432;50;50;169;Speyer;###
8433;50;50;244;Landau;###
8434;50;50;44;Udenheim;###
8435;50;50;119;Mosbach;###
8436;50;50;194;Hohenlohe;###
8437;50;50;69;Ellwangen;###
8438;50;50;144;Helfenstein;###
8439;50;50;219;Offenburg;###
8440;50;100;19;Lorrach;###
8441;50;100;94;Furstenburg;###
8442;50;100;169;Rottweil;###
8443;50;100;244;Tubingen;###
8444;50;100;44;Buchau;###
8445;50;100;119;Biberach;###
8446;50;100;194;Kempten;###
8447;50;100;69;Burgau;###
8448;50;100;144;Hochstadt;###
8449;50;100;219;Windsheim;###
8450;50;150;19;Kissingen;###
8451;50;150;94;Lichtenfels;###
8452;50;150;169;Schwabach;###
8453;50;150;244;Kemnath;###
8454;50;150;44;Neunburg;###
8455;50;150;119;Mainburg;###
8456;50;150;194;Eichstatt;###
8457;50;150;69;Partenkirchen;###
8458;50;150;144;Tolz;###
8459;50;150;219;Cham;###
8460;50;200;19;Landau;###
8461;50;200;94;Burghausen;###
8462;50;200;169;Krimml;###
8463;50;200;244;Pinzgau;###
8464;50;200;44;Berchtesgaden;###
8465;50;200;119;Pongau;###
8466;50;200;194;Hallstatt;###
8467;50;200;69;Wels;###
8468;50;200;144;Scharding;###
8469;50;200;219;Eferding;###
8470;100;50;19;Weitra;###
8471;100;50;94;Waidhofen;###
8472;100;50;169;Horn;###
8473;100;50;244;Laa;###
8474;100;50;44;StPolten;###
8475;100;50;119;Leibnitz;###
8476;100;50;194;Hartberg;###
8477;100;50;69;Leoben;###
8478;100;50;144;Ennstal;###
8479;100;50;219;Murau;###
8480;100;150;19;Wolfsberg;###
8481;100;150;94;Spittal;###
8482;100;150;169;Kufstein;###
8483;100;150;244;Landeck;###
8484;100;150;44;Davos;###
8485;100;150;119;Thun;###
8486;100;150;194;Toggenburg;###
8487;100;150;69;Thurgau;###
8488;100;150;144;Aargau;###
8489;100;150;219;Lucerne;###
8490;150;50;19;Neuchatel;###
8491;150;50;94;Gruyeres;###
8492;150;50;169;StMaurice;###
8493;150;50;244;Zarand;###
8494;150;50;44;Prekmurje;###
8495;150;50;119;Nagykanizsa;###
8496;150;50;194;UNUSED;###
8497;150;50;69;UNUSED;###
8498;150;50;144;UNUSED;###
8499;150;50;219;UNUSED;###
8500;150;100;19;UNUSED;###
8501;150;100;94;UNUSED;###
8502;150;100;169;UNUSED;###
8503;150;100;244;UNUSED;###
8504;150;100;44;UNUSED;###
8505;150;100;119;UNUSED;###
8506;150;100;194;UNUSED;###
8507;150;100;69;UNUSED;###
8508;150;100;144;UNUSED;###
8509;150;100;219;UNUSED;###
8510;150;150;19;UNUSED;###
8511;150;150;94;UNUSED;###
8512;150;150;169;UNUSED;###
8513;150;150;244;UNUSED;###
8514;150;150;44;UNUSED;###
8515;150;150;119;UNUSED;###
8516;150;150;194;UNUSED;###
8517;150;150;69;UNUSED;###
8518;150;150;144;UNUSED;###
8519;150;150;219;UNUSED;###
8520;150;200;19;UNUSED;###
8521;150;200;94;UNUSED;###
8522;150;200;169;UNUSED;###
8523;150;200;244;UNUSED;###
8524;150;200;44;UNUSED;###
8525;150;200;119;UNUSED;###
8526;150;200;194;UNUSED;###
8527;150;200;69;UNUSED;###
8528;150;200;144;UNUSED;###
8529;150;200;219;UNUSED;###
8530;200;50;19;UNUSED;###
8531;200;50;94;UNUSED;###
8532;200;50;169;UNUSED;###
8533;200;50;244;UNUSED;###
8534;200;50;44;UNUSED;###
8535;200;50;119;UNUSED;###
8536;200;50;194;UNUSED;###
8537;200;50;69;UNUSED;###
8538;200;50;144;UNUSED;###
8539;200;50;219;UNUSED;###
8540;200;150;19;UNUSED;###
8541;200;150;94;UNUSED;###
8542;200;150;169;UNUSED;###
8543;200;150;244;UNUSED;###
8544;200;150;44;Weda;x
8545;200;150;119;Crozet Islands;x
8546;200;150;194;Putussibau;x
8547;200;150;69;Lasan;x
8548;200;150;144;CentralTaiwan;x
8549;200;150;219;EastTaiwan;x
8550;254;5;5;UNUSED;### replaced by 4807
8551;224;195;90;Bhamo;x
8552;135;237;146;Mong Mit;x
8553;110;57;172;Mong Yai;x
8554;125;181;184;Mong Lem;x
8555;102;172;232;SETaiwan;x
8556;8;62;113;UNUSED;### replaced by 4831
8557;61;44;219;UNUSED;### replaced by 4802
8558;70;182;116;UNUSED;### replaced by 4803
8559;139;112;214;Natuna;x
8560;244;166;39;UNUSED;### replaced by 4804
8561;239;17;249;Mentu Ulau;x
8562;33;148;220;UNUSED;### replaced by 4806
8563;86;237;152;UNUSED;### replaced by 4800
8564;2;64;153;UNUSED;### replaced by 4801
8565;161;203;131;Sukamara;x
8566;170;119;136;UNUSED;### replaced by 4833
8567;70;151;233;UNUSED;### replaced by 4832
8568;31;155;158;UNUSED;### replaced by 4834
8569;195;42;127;Wetar;x
8570;233;33;46;UNUSED;### replaced by 4843
8571;142;9;78;Pasemah;x
8572;45;81;2;Roi Et;x
8573;211;90;229;Houaphanh;x
8574;223;237;102;UNUSED;### replaced by 4842
8575;52;68;77;UNUSED;### replaced by 4841
8576;174;84;74;Phrae;x
8577;108;142;212;Songkhla;x
8578;254;131;7;Terang;x
8579;70;6;13;UNUSED;### replaced by 4812
8580;149;182;108;Sa Kaeo;x
8581;133;134;68;Nicobar Islands;x
8582;217;227;78;UNUSED;### replaced by 4836
8583;246;202;213;UNUSED;### replaced by 4826
8584;188;158;140;Northern Arakan;x
8585;254;87;63;Akyab;x
8586;49;106;149;UNUSED;### replaced by 608
8587;62;195;240;Khong Chiam;x
8588;229;72;178;UNUSED;### replaced by 4840
8589;180;65;200;UNUSED;### replaced by 4828
8590;244;73;102;UNUSED;### replaced by 4827
8591;80;153;131;UNUSED;### replaced by 4825
8592;8;226;238;Vi Xuyen;x
8593;45;65;74;Minh Quang;x
8594;72;246;92;UNUSED;### replaced by 4821
8595;240;201;177;UNUSED;### replaced by 4814
8596;42;234;191;UNUSED;### replaced by 4824
8597;29;58;54;Son Nam;x
8598;198;208;51;Muang Xay;x
8599;10;216;35;UNUSED;### replaced by 4844
8600;200;204;204;Myawaddy;x
8601;183;151;162;UNUSED;### replaced by 4810
8602;123;249;138;Tapanuli;x
8603;255;242;0;Serampas;x
8604;87;15;199;Kuansing;x
8605;201;176;33;UNUSED;### replaced by 4809
8606;126;174;66;Batahan;x
8607;90;117;254;UNUSED;### replaced by 4811
8608;107;238;117;Annamite Mountains;###
8609;251;99;116;Cao Bac;### WASTELAND
8610;60;62;207;UNUSED;###
8611;218;141;39;UNUSED;### replaced by 4795
8612;34;135;90;UNUSED;### replaced by 4798
8613;141;235;242;UNUSED;### replaced by 4797
8614;86;68;51;Mandar;x
8615;202;86;142;Luwu;x
8616;72;208;96;Banggai;x
8617;153;217;234;UNUSED;### replaced by 4837
8618;255;174;201;Xayabuli;x
8619;220;146;58;Mangkunagara;x
8620;82;250;20;UNUSED;### replaced by 4792
8621;206;67;68;UNUSED;### replaced by 4793
8622;89;137;120;UNUSED;### replaced by 4790
8623;140;24;230;Sumedang;x
8624;29;160;114;Mort Chrouk;x
8625;97;229;246;Raung Damrey;x
8626;49;32;101;UNUSED;### replaced by 4799
8627;42;36;172;Kartanegara;x
8628;64;34;227;UNUSED;### replaced by 4822
8629;244;127;24;UNUSED;### replaced by 2375
8630;155;212;78;Bima;x
8631;0;36;193;East Flores;x
8632;88;79;4;Simeulue;x
8633;164;188;92;Moro;x
8634;39;177;131;Obi;x
8635;56;165;11;Jailolo;x
8636;216;222;106;Tenasserim;x
8637;64;185;81;UNUSED;### replaced by 4830
8638;73;166;125;UNUSED;### replaced by 4835
8639;255;219;167;Phichai;x
8640;247;86;95;Tak;x
8641;177;121;40;Chakangrao;x
8642;165;132;147;Prachinburi;x
8643;181;189;119;Kyaukpru;x
8644;43;246;202;Mong Hsat;x
8645;23;56;114;Mong Yawng;x
8646;95;240;91;Phongsali;x
8647;30;75;168;Muang Song;x
8648;72;120;3;Muang Lai;x
8649;126;92;227;UNUSED;### replaced by 4815
8650;15;116;129;Mongpale;x
8651;74;46;23;Syriam;x
8652;115;153;179;Hamu Lithit;x
8653;139;28;239;Simhampura;### repainted from 139
8654;63;84;1;Mnong;x
8655;14;250;133;UNUSED;### replaced by 4829
8656;121;190;21;Lao Cai;x
8657;208;153;145;UNUSED;### replaced by 4820
8658;11;126;122;Thai Nguyen;x
8659;9;227;76;UNUSED;### replaced by 4819
8660;51;190;127;UNUSED;###
8661;133;88;63;UNUSED;###
8662;245;147;63;UNUSED;###
8663;104;237;86;UNUSED;###
8664;146;172;235;UNUSED;###
8665;240;192;84;UNUSED;###
8666;173;143;209;UNUSED;###
8667;1;133;181;Penang;x
8668;125;30;162;Dindings;x
8669;44;180;97;Klang;x
8670;250;230;35;Negeri Sembilan;x
